0.45,4.50
0.45,5.00
0.45,4.70
0.45,1.00
0.45,5.30
0.45,5.80
0.45,3.10
0.46,4.00
0.46,4.00
0.46,2.00
0.46,2.90
0.46,3.40
0.46,3.30
0.46,2.00
0.46,4.70
0.46,3.70
0.46,3.40
0.46,3.40
0.46,4.10
0.46,3.30
0.46,3.60
0.46,3.00
0.46,4.00
0.46,3.00
0.46,5.00
0.46,3.00
0.46,3.00
0.46,10.00
0.46,15.00
0.46,3.90
0.46,4.00
0.46,3.00
0.46,6.00
0.46,5.00
0.47,3.50
0.47,5.00
0.47,3.70
0.47,3.20
0.47,4.00
0.47,3.70
0.47,3.90
0.47,3.90
0.47,3.60
0.47,10.00
0.47,4.00
0.47,4.00
0.47,4.00
0.47,4.00
0.47,4.50
0.47,4.40
0.47,4.00
0.47,25.00
0.47,5.00
0.47,7.60
0.47,6.00
0.48,4.50
0.48,2.00
0.48,3.00
0.48,5.00
0.48,4.00
0.48,8.70
0.48,7.60
0.48,2.00
0.48,20.00
0.48,4.10
0.48,4.00
0.48,4.00
0.48,10.00
0.48,3.10
0.48,3.50
0.48,4.00
0.48,4.00
0.48,4.00
0.48,5.00
0.48,4.00
0.48,4.00
0.48,1.50
0.48,10.00
0.48,10.00
0.48,4.00
0.48,8.00
0.48,3.00
0.48,3.00
0.48,3.00
0.48,2.00
0.48,4.00
0.48,8.80
0.48,4.00
0.48,6.00
0.48,2.60
0.48,3.20
0.48,2.60
0.48,2.60
0.48,5.00
0.48,5.00
0.49,2.00
0.49,3.00
0.49,5.00
0.49,10.00
0.49,3.40
0.49,2.40
0.49,2.40
0.49,3.00
0.49,4.00
0.49,2.00
0.49,2.00
0.49,4.00
0.49,3.00
0.49,2.00
0.49,7.00
0.49,3.00
0.50,3.00
0.50,5.00
0.50,8.00
0.50,3.00
0.50,5.50
0.50,4.00
0.50,4.00
0.50,2.90
0.50,10.00
0.50,7.00
0.50,4.00
0.50,3.00
0.50,4.80
0.50,3.00
0.50,1.80
0.50,3.90
0.50,3.50
0.50,5.00
0.50,2.30
0.50,4.00
0.50,6.00
0.50,4.00
0.50,2.80
0.50,5.00
0.50,10.00
0.50,4.00
0.50,4.00
0.50,21.00
0.50,4.00
0.50,4.00
0.50,21.00
0.50,5.00
0.51,5.00
0.51,4.00
0.51,4.00
0.51,4.00
0.51,3.70
0.51,3.00
0.51,4.40
0.51,2.20
0.51,2.00
0.51,4.00
0.51,3.80
0.51,1.40
0.51,10.00
0.51,5.00
0.51,2.50
0.51,3.30
0.51,4.70
0.51,4.40
0.51,3.30
0.52,5.00
0.52,2.00
0.52,1.00
0.52,10.00
0.52,10.00
0.52,4.20
0.52,2.20
0.52,20.00
0.52,15.00
0.52,4.50
0.52,4.00
0.52,3.00
0.52,3.00
0.52,7.70
0.52,6.50
0.53,10.00
0.53,4.00
0.53,2.80
0.53,5.00
0.53,4.00
0.53,2.00
0.53,3.00
0.53,15.00
0.53,5.00
0.53,2.70
0.53,4.00
0.53,5.00
0.53,4.00
0.53,3.00
0.53,3.00
0.53,5.00
0.53,4.00
0.53,4.80
0.53,2.70
0.53,4.80
0.53,3.20
0.53,3.00
0.53,4.00
0.53,2.50
0.53,3.00
0.53,4.60
0.54,4.00
0.54,15.00
0.54,4.50
0.54,4.30
0.54,5.00
0.54,5.00
0.54,2.50
0.54,4.00
0.54,4.20
0.54,5.00
0.54,1.40
0.54,4.40
0.54,4.00
0.54,6.00
0.54,7.00
0.55,5.00
0.55,4.00
0.55,5.00
0.55,4.20
0.55,4.00
0.55,5.00
0.55,3.70
0.55,3.50
0.55,4.10
0.55,3.50
0.55,3.50
0.55,2.00
0.55,6.00
0.55,10.00
0.55,4.00
0.55,3.00
0.55,7.00
0.55,10.00
0.55,5.00
0.55,2.00
0.55,4.00
0.55,3.00
0.55,4.00
0.55,6.00
0.55,3.40
0.55,3.20
0.55,4.00
0.55,3.80
0.55,3.50
0.55,3.00
0.55,4.00
0.55,7.00
0.55,4.40
0.55,1.00
0.55,5.00
0.56,3.00
0.56,5.00
0.56,4.00
0.56,5.00
0.56,4.60
0.56,5.00
0.56,2.60
0.56,4.10
0.56,5.00
0.56,4.00
0.56,10.00
0.56,4.00
0.56,4.00
0.56,3.00
0.56,4.00
0.56,4.00
0.56,15.00
0.56,2.50
0.56,10.00
0.56,4.60
0.56,3.00
0.56,7.00
0.56,5.00
0.57,5.00
0.57,5.00
0.57,4.00
0.57,3.50
0.57,3.50
0.57,3.80
0.57,3.40
0.57,5.00
0.57,4.40
0.57,2.50
0.57,4.00
0.57,15.00
0.57,3.00
0.57,2.50
0.57,3.80
0.57,4.00
0.57,4.00
0.57,3.50
0.57,7.00
0.58,7.00
0.58,5.50
0.58,4.00
0.58,5.00
0.58,4.00
0.58,4.50
0.58,5.60
0.58,4.00
0.58,2.00
0.58,7.00
0.58,3.30
0.58,4.00
0.58,4.70
0.58,3.90
0.58,4.00
0.58,2.00
0.58,3.60
0.58,4.10
0.58,4.00
0.58,4.00
0.58,5.00
0.58,3.20
0.58,4.00
0.58,6.90
0.58,5.00
0.58,4.00
0.58,5.00
0.58,7.00
0.59,5.30
0.59,3.00
0.59,8.00
0.59,5.00
0.59,4.50
0.59,5.00
0.59,10.00
0.59,2.00
0.59,10.00
0.59,14.00
0.59,3.50
0.59,5.00
0.59,5.00
0.59,4.10
0.59,11.00
0.59,10.00
0.59,5.00
0.59,4.00
0.59,5.00
0.59,4.80
0.59,4.00
0.59,3.50
0.60,6.00
0.60,4.20
0.60,5.00
0.60,4.80
0.60,5.00
0.60,6.00
0.60,4.50
0.60,9.00
0.60,4.90
0.60,5.10
0.60,2.20
0.60,4.00
0.60,8.00
0.60,6.00
0.60,3.00
0.60,7.00
0.60,8.00
0.60,4.00
0.60,4.00
0.60,4.00
0.60,5.00
0.60,2.10
0.60,5.90
0.60,2.00
0.60,4.00
0.60,3.00
0.61,2.00
0.61,4.50
0.61,6.00
0.61,6.00
0.61,5.00
0.61,4.00
0.61,5.00
0.61,5.00
0.61,5.00
0.61,5.00
0.61,15.00
0.61,4.00
0.61,6.00
0.61,10.00
0.61,5.00
0.61,4.50
0.61,4.90
0.61,5.00
0.61,7.00
0.61,7.00
0.62,6.00
0.62,5.00
0.62,5.20
0.62,2.40
0.62,3.50
0.62,3.00
0.62,4.40
0.62,2.50
0.62,5.50
0.62,5.00
0.62,5.00
0.62,5.00
0.62,6.00
0.62,3.00
0.62,2.50
0.62,2.00
0.62,5.00
0.62,2.50
0.62,3.00
0.62,15.00
0.63,6.00
0.63,7.00
0.63,6.00
0.63,6.10
0.63,5.00
0.63,6.00
0.63,4.40
0.63,8.00
0.63,3.00
0.63,5.00
0.63,5.00
0.63,4.90
0.63,2.50
0.63,2.50
0.63,4.00
0.63,7.00
0.63,7.00
0.63,5.00
0.63,3.00
0.63,5.20
0.63,3.00
0.63,1.00
0.64,9.00
0.64,4.00
0.64,2.00
0.64,4.80
0.64,6.90
0.64,4.00
0.64,10.00
0.64,6.00
0.64,3.50
0.64,3.50
0.64,11.00
0.64,2.00
0.64,3.00
0.64,6.00
0.64,3.00
0.64,5.00
0.64,3.00
0.64,3.50
0.64,6.00
0.64,5.00
0.64,7.00
0.64,5.00
0.64,4.00
0.64,3.00
0.64,4.00
0.64,3.00
0.64,5.00
0.65,5.00
0.65,10.00
0.65,1.00
0.65,3.00
0.65,2.50
0.65,8.00
0.65,5.00
0.65,5.00
0.65,5.00
0.65,5.00
0.66,6.00
0.66,8.00
0.66,6.00
0.66,2.00
0.66,5.00
0.66,6.00
0.66,5.00
0.66,5.00
0.66,6.00
0.66,4.00
0.66,5.00
0.66,4.00
0.66,10.00
0.66,1.80
0.66,5.00
0.66,3.80
0.66,5.00
0.66,5.00
0.66,7.00
0.66,4.30
0.67,5.00
0.67,6.00
0.67,4.00
0.67,4.00
0.67,5.00
0.67,4.00
0.67,5.00
0.67,5.50
0.67,2.00
0.67,7.00
0.68,6.00
0.68,2.00
0.68,3.80
0.68,2.90
0.68,6.40
0.68,4.50
0.68,5.60
0.68,3.50
0.68,5.50
0.68,4.00
0.68,5.00
0.68,7.00
0.68,4.70
0.68,10.00
0.68,1.00
0.68,4.00
0.68,10.00
0.69,20.00
0.69,5.60
0.69,5.00
0.69,5.80
0.69,7.00
0.69,6.00
0.69,2.00
0.69,8.00
0.69,4.00
0.69,4.70
0.69,2.00
0.69,3.50
0.69,5.00
0.69,17.30
0.69,6.00
0.69,7.00
0.69,6.00
0.70,5.00
0.70,4.90
0.70,5.00
0.70,3.00
0.70,9.00
0.70,10.00
0.70,6.00
0.70,6.00
0.70,5.00
0.70,5.00
0.70,5.00
0.70,3.00
0.70,3.00
0.70,2.50
0.70,5.00
0.70,7.00
0.70,5.00
0.70,5.00
0.70,2.00
0.70,6.00
0.70,4.30
0.71,4.00
0.71,7.00
0.71,6.00
0.71,6.00
0.71,4.70
0.71,80.00
0.71,5.00
0.71,5.00
0.71,3.00
0.71,5.30
0.71,6.80
0.71,3.00
0.71,22.00
0.71,7.00
0.72,6.00
0.72,4.50
0.72,6.70
0.72,5.80
0.72,4.00
0.72,4.00
0.72,7.00
0.72,4.50
0.72,3.00
0.72,5.00
0.72,15.00
0.72,5.00
0.73,4.00
0.73,3.70
0.73,5.00
0.73,6.00
0.73,6.00
0.73,9.00
0.73,5.40
0.73,6.00
0.73,8.00
0.73,8.00
0.73,5.60
0.73,4.50
0.73,5.00
0.73,5.30
0.73,7.00
0.73,5.00
0.73,5.00
0.73,4.00
0.73,2.50
0.73,8.00
0.73,5.00
0.73,4.00
0.74,8.00
0.74,5.00
0.74,5.00
0.74,4.50
0.74,2.00
0.74,6.00
0.74,6.10
0.74,6.00
0.74,5.00
0.74,4.00
0.74,8.00
0.74,6.00
0.74,5.00
0.74,4.00
0.75,6.80
0.75,6.70
0.75,7.10
0.75,8.00
0.75,5.00
0.75,3.50
0.75,6.40
0.75,5.00
0.75,20.00
0.75,5.00
0.76,10.00
0.76,7.00
0.76,4.00
0.76,15.00
0.76,6.00
0.76,8.00
0.76,5.00
0.76,5.50
0.76,7.00
0.76,1.20
0.76,5.00
0.76,20.00
0.76,1.10
0.76,7.00
0.76,6.00
0.76,8.80
0.76,10.20
0.76,2.00
0.77,4.00
0.77,5.00
0.77,5.00
0.77,6.20
0.77,6.00
0.77,5.00
0.77,3.00
0.77,3.00
0.77,8.00
0.77,5.00
0.77,4.00
0.77,3.50
0.77,6.00
0.77,9.00
0.77,4.00
0.77,2.00
0.77,4.00
0.78,5.00
0.78,7.00
0.78,4.00
0.78,7.40
0.78,20.00
0.78,4.00
0.78,7.00
0.78,20.00
0.78,4.00
0.78,6.00
0.78,4.00
0.78,4.60
0.78,4.00
0.78,6.00
0.78,2.80
0.78,5.00
0.78,7.00
0.78,10.00
0.78,5.00
0.78,5.00
0.78,4.00
0.78,3.40
0.79,5.00
0.79,5.00
0.79,7.40
0.79,5.00
0.79,3.40
0.79,7.00
0.79,7.00
0.79,6.00
0.79,7.00
0.79,4.00
0.79,6.00
0.79,6.00
0.79,6.00
0.79,3.50
0.79,6.80
0.79,2.00
0.80,6.40
0.80,6.80
0.80,7.00
0.80,10.00
0.80,10.00
0.80,5.10
0.80,6.60
0.80,5.00
0.80,7.00
0.80,3.50
0.80,9.00
0.80,6.80
0.80,8.00
0.80,6.80
0.80,5.00
0.80,9.30
0.80,3.00
0.80,2.00
0.80,6.00
0.81,11.00
0.81,3.50
0.81,60.00
0.81,7.00
0.81,6.00
0.81,6.00
0.81,4.00
0.81,3.00
0.81,6.00
0.81,6.00
0.81,6.90
0.82,6.00
0.82,5.60
0.82,5.00
0.82,7.50
0.82,6.00
0.82,7.00
0.82,7.00
0.82,10.00
0.82,6.00
0.82,7.00
0.82,10.00
0.82,7.00
0.82,4.00
0.82,2.00
0.82,9.00
0.82,10.00
0.82,3.00
0.83,10.00
0.83,4.00
0.83,25.00
0.83,7.80
0.83,6.00
0.83,5.90
0.83,9.00
0.83,4.00
0.83,7.00
0.83,6.00
0.83,8.00
0.84,3.00
0.84,7.10
0.84,6.00
0.84,6.00
0.84,6.00
0.84,6.00
0.84,6.00
0.84,11.00
0.84,9.00
0.84,7.50
0.84,4.00
0.84,8.00
0.85,3.00
0.85,8.00
0.85,5.00
0.85,10.00
0.85,5.00
0.85,10.00
0.85,6.00
0.85,6.00
0.85,7.00
